frame,time_s,pedestrians,mean_speed,density,flow
17311,1154.000000,4,1.309272,0.049520,0.064835
17321,1154.666667,4,1.263373,0.049520,0.062562
17551,1170.000000,2,1.647175,0.024760,0.040784
17561,1170.666667,2,1.686174,0.024760,0.041750
17571,1171.333333,2,1.726547,0.024760,0.042749
17581,1172.000000,2,1.670188,0.024760,0.041354
17591,1172.666667,4,1.447905,0.049520,0.071700
17601,1173.333333,4,1.445672,0.049520,0.071590
17611,1174.000000,4,1.447319,0.049520,0.071671
17621,1174.666667,5,1.479022,0.061900,0.091552
17631,1175.333333,5,1.483246,0.061900,0.091813
17641,1176.000000,5,1.450798,0.061900,0.089805
17651,1176.666667,5,1.424636,0.061900,0.088185
17661,1177.333333,4,1.422366,0.049520,0.070436
17671,1178.000000,4,1.378141,0.049520,0.068246
17681,1178.666667,4,1.275413,0.049520,0.063159
17691,1179.333333,4,1.149405,0.049520,0.056919
17701,1180.000000,2,1.642617,0.024760,0.040671
17711,1180.666667,2,1.737952,0.024760,0.043032
17721,1181.333333,1,1.480308,0.012380,0.018326
17731,1182.000000,1,1.458578,0.012380,0.018057
17741,1182.666667,1,1.585529,0.012380,0.019629
17751,1183.333333,2,1.594000,0.024760,0.039468
17761,1184.000000,2,1.606459,0.024760,0.039776
17771,1184.666667,3,1.503989,0.037140,0.055858
17781,1185.333333,3,1.469033,0.037140,0.054560
17791,1186.000000,3,1.553138,0.037140,0.057684
17801,1186.666667,4,1.585645,0.049520,0.078521
17811,1187.333333,4,1.560993,0.049520,0.077300
17821,1188.000000,4,1.534073,0.049520,0.075967
17831,1188.666667,4,1.516956,0.049520,0.075120
17841,1189.333333,3,1.543275,0.037140,0.057317
17851,1190.000000,3,1.584175,0.037140,0.058836
17861,1190.666667,3,1.570248,0.037140,0.058319
17871,1191.333333,3,1.571691,0.037140,0.058373
17881,1192.000000,4,1.443079,0.049520,0.071461
17891,1192.666667,4,1.393780,0.049520,0.069020
17901,1193.333333,4,1.420079,0.049520,0.070322
17911,1194.000000,4,1.404055,0.049520,0.069529
17921,1194.666667,5,1.414351,0.061900,0.087548
17931,1195.333333,6,1.417912,0.074280,0.105323
17941,1196.000000,7,1.472968,0.086660,0.127648
17951,1196.666667,7,1.514975,0.086660,0.131288
17961,1197.333333,6,1.440827,0.074280,0.107025
17971,1198.000000,6,1.434204,0.074280,0.106533
17981,1198.666667,4,1.429228,0.049520,0.070775
17991,1199.333333,4,1.352108,0.049520,0.066956
18001,1200.000000,3,1.462492,0.037140,0.054317
18011,1200.666667,4,1.477958,0.049520,0.073189
18021,1201.333333,4,1.498132,0.049520,0.074188
18031,1202.000000,4,1.515379,0.049520,0.075042
18041,1202.666667,4,1.507344,0.049520,0.074644
18051,1203.333333,4,1.530552,0.049520,0.075793
18061,1204.000000,4,1.551954,0.049520,0.076853
